id,bid,user_id,用户昵称,content,头条文章url,发布位置,艾特用户,话题,repost_num,comment_num,like_num,created_at,tool,微博图片url,微博视频url,retweet_id
4.61E+15,K5in02ZDS,6976022726,孙十三-V,我觉得新冠疫苗第二针比第一针反应大！希望明天能好起来！！！,,,,,0,0,0,2021/3/8 23:46,三星Note10＋ 5G,,,
4.61E+15,K5imVzHLm,6070648594,我还要喝O泡果奶啊,#当北体小哥哥接种新冠疫苗#这个哥哥太绝了我哭！！！这个穿搭和身高身材我爱了,,,,当北体小哥哥接种新冠疫苗,0,4,8,2021/3/8 23:46,荣耀20,['http://ww3.sinaimg.cn/large/006CPP10ly1gocxgqe08kj30u00jt0ug.jpg'],,
4.61E+15,K5imorPDm,6158500497,自取其辱的你,#1死1病奥地利叫停1批阿斯利康疫苗#【一死一病#奥地利叫停接种一批阿斯利康疫苗#】奥地利卫生监管机构7日叫停接种一个批次的阿斯利康新冠疫苗，原因是一名接种者因凝血异常死亡，另外一名接种者肺栓塞。　　奥地利联邦卫生保健安全办公室说，两名女子在下奥地利州茨韦特尔一家诊所接种了同一批次的阿斯利康疫苗以后，身体出现异常。奥地利广播公司等媒体报道，两人都是那家诊所的护士。　　欧洲联盟1月29日批准英国阿斯利康制药公司与英国牛津大学联合研发的新冠疫苗投入紧急使用。　　奥地利联邦卫生保健安全办公室说，接种涉事批次的阿斯利康疫苗后，一名49岁女子因严重凝血功能障碍死亡；另一名35岁女性肺栓塞，正在康复。凝血异常并非阿斯利康疫苗已知的不良反应。　　按照这一机构的说法，现阶段，没有证据显示两名女子的症状与接种疫苗存在因果关系。调查仍在继续。“作为预防措施，涉事批次的剩余疫苗不再分发或接种。”　　阿斯利康公司一名发言人说，没有确认这款疫苗有严重不良反应，企业对所有批次疫苗“严把质量关”。迄今，临床试验和投入使用后的情况表明，这款疫苗安全、有效，在超过50个国家和地区推广接种。　　这名发言人说，公司将与奥地利政府取得联络并将全力配合调查。　　路透社7日报道，在临床试验阶段，大多数有关阿斯利康疫苗的不良反应都是暂时性的，没有报告显示受试者出现血液凝结问题。（图片为资料图）,,,,"1死1病奥地利叫停1批阿斯利康疫苗,奥地利叫停接种一批阿斯利康疫苗",0,0,0,2021/3/8 23:44,HUAWEI nova 3,['http://ww4.sinaimg.cn/large/006IMrjbly1gocxgdhes7j30sg0kcjtr.jpg'],,
4.61E+15,K5imbdrFg,7431007242,鹿鹿鹿lu酱_,#当北体小哥哥接种新冠疫苗#我要怎么做才能触摸到这些好看的皮囊,,,,当北体小哥哥接种新冠疫苗,0,0,0,2021/3/8 23:44,iPhone客户端,,,
4.61E+15,K5ilDclCO,3113559851,周斌5588,我不认为，西医中的新冠疫苗能解决新冠病毒。我认为，使用中医。历史证明，中医在治疗瘟疫，效果非常好。再这样继续下去，世界人的生命、世界的经济都会毁掉。,,,,,0,0,0,2021/3/8 23:43,微博 weibo.com,,,
4.61E+15,K5ild9WmL,6615878142,画不完了·,#当北体小哥哥接种新冠疫苗#菊命啊！！！我感觉这个人还可以我靠！！！！！！虽然带着帽子?但是也不难变认出是家夫??,,,,当北体小哥哥接种新冠疫苗,0,0,0,2021/3/8 23:41,vivo Y70s 5G,['http://ww3.sinaimg.cn/large/007dJy7Yly1gocxcg5v67j30u00jt41w.jpg'],,
4.61E+15,K58VwhoWJ,5051077448,快兰斯24小时财经直播,实时播报：【欧盟国家获得的Moderna新冠疫苗只有接种目标的1/3】根据一名匈牙利官员在Facebook上发布的交付时间表显示，欧盟成员国收到的Moderna新冠疫苗只有季度接种目标的三分之一。今年第一季度，该地区预计接种1000万剂新冠疫苗，今年晚些时候加速接种，但欧洲疾病预防和控制中心的数据显示，自该疫苗在1月获批以来，迄今为止只向成员国分发了340万剂疫苗。欧盟在加速疫苗接种上一直面临压力，该地区的接种进展落后于美国和英国。,,,,,1,0,3,2021/3/7 23:43,微博 weibo.com,,,
4.61E+15,K58UXn4Tg,5060573445,micocoo-,新冠疫苗和HPV疫苗可以同时接种吗！！！？？？需要间隔多久？？？,,,,,0,10,4,2021/3/7 23:42,OPPO R9s,,,
4.61E+15,K58UFEhit,6077132920,Eastlionking,澳大利亚又被西方国家抛弃了。意大利外交部长宣布意大利打算拒绝将疫苗分给澳大利亚。法国据称也将按意大利的做法对待澳大利亚。澳大利亚目前似乎是四面楚歌，不过，只要澳大利亚政府向中国政府提出申请，中国政府一定会向澳大利亚人民提供新冠疫苗的。,,,,,0,0,0,2021/3/7 23:41,HUAWEI Mate 30 5G,,,
4.61E+15,K58TIyr2A,5902310309,薛清舫,#韩国数千人接种新冠疫苗现不良反应#这数字有点高啊……网友：还是中国疫苗好，安全性高！#清舫评弹#你疫苗打了不？,,,,"韩国数千人接种新冠疫苗现不良反应,清舫评弹",1,0,43,2021/3/7 23:39,,,,
4.61E+15,K58SEqoEY,2013046764,石家庄新闻广播,#两会#【转发收藏！#13图速览中国观点#】中美关系、意识形态和制度问题、新冠疫苗……这些热点问题，王毅均有回应↓↓↓分享中国观点！,,,,"两会,13图速览中国观点",1,0,0,2021/3/7 23:36,,"['http://ww3.sinaimg.cn/large/77fca7ecly1gobrlmbq7oj20u01bs7hx.jpg', 'http://ww2.sinaimg.cn/large/77fca7ecly1gobrlmj8n2j20u01bs4cd.jpg', 'http://ww1.sinaimg.cn/large/77fca7ecly1gobrlm38zoj20u01bstnd.jpg', 'http://ww1.sinaimg.cn/large/77fca7ecly1gobrlmsdfcj20u01bsqgf.jpg', 'http://ww2.sinaimg.cn/large/77fca7ecly1gobrln5tcqj20u01bs160.jpg', 'http://ww1.sinaimg.cn/large/77fca7ecly1gobrlnhugij20u01bstms.jpg', 'http://ww4.sinaimg.cn/large/77fca7ecly1gobrlowpyaj20u01bs7j7.jpg', 'http://ww4.sinaimg.cn/large/77fca7ecly1gobrlp8g3cj20u01bsnbl.jpg', 'http://ww3.sinaimg.cn/large/77fca7ecly1gobrloncuvj20u01bsant.jpg']",,
4.61E+15,K58SmC6M8,2771322627,问题不大说三遍,打完新冠疫苗食量巨增！还困女生节有好多福利哈哈哈哈！！！（冬天吃冰淇淋就很开心！！还是免费的！！！）wzc讲故事真的很差劲哈哈哈下定决心取消这个环节哈哈哈哈哈哈,,,,,0,11,27,2021/3/7 23:36,iPhone客户端,"['http://ww1.sinaimg.cn/large/a52f0703ly1gobrdug2dbj22bs284qtk.jpg', 'http://ww2.sinaimg.cn/large/a52f0703ly1gobrdvp7p2j21hc0u04e3.jpg', 'http://ww4.sinaimg.cn/large/a52f0703ly1gobrdwjpcbj23402c0hdt.jpg', 'http://ww3.sinaimg.cn/large/a52f0703ly1gobrdz2ci5j20u01hcto7.jpg', 'http://ww1.sinaimg.cn/large/a52f0703ly1gobrdzv2ccj22c03407wi.jpg', 'http://ww3.sinaimg.cn/large/a52f0703ly1gobre0h9n9j20n013zgp5.jpg']",,
4.61E+15,K58SafQS2,5165393164,我我我我还真不知道讷,2021.3.7周日早起就起来做核酸检测本来去了一家医院看样子大概要排队2小时转头去另外一家医院到了就做很速度手机屏幕和微信聊天背景换了新的图片老熟人烤肉也太火了吧11:10到前面有48桌这也是惊呆我了之前都不这样的去吃驴肉火烧结果人家还没开门后来转头去吃外婆家大概是换厨师了吧上菜特别特别慢25分钟一个菜下午新冠疫苗其实还好啦没那么害怕还没有准备好就被扎针了这个针很细打完后留观30分钟没有什么不良反应也就打完针胳膊有点疼其他都还好晚安呀,,北京,,,0,0,1,2021/3/7 23:35,iPhone客户端,"['http://ww2.sinaimg.cn/large/005DzsIYly1gobrk39uopj30u00u0jvw.jpg', 'http://ww1.sinaimg.cn/large/005DzsIYly1gobrk4keg2j30u01hce81.jpg', 'http://ww3.sinaimg.cn/large/005DzsIYly1gobrk2tepbj30u01dfafx.jpg', 'http://ww4.sinaimg.cn/large/005DzsIYly1gobrk4xqwoj30u01hch2t.jpg', 'http://ww1.sinaimg.cn/large/005DzsIYly1gobrk5cp7uj30u0140qb0.jpg', 'http://ww2.sinaimg.cn/large/005DzsIYly1gobrk6c0jpj30u01407df.jpg', 'http://ww4.sinaimg.cn/large/005DzsIYly1gobrk6qkkfj30u0140457.jpg', 'http://ww2.sinaimg.cn/large/005DzsIYly1gobrk75zigj30u01hcdrk.jpg', 'http://ww1.sinaimg.cn/large/005DzsIYly1gobrk7m4oxj30u00u0q6q.jpg']",,
4.61E+15,K58PP8vje,5587407965,辣爆视频,#新星V计划##博主潮能力##韩国数千人接种新冠疫苗现不良反应#来，近距离看一下苍蝇身上的东西。L辣爆视频的微博视频,,,,"新星V计划,博主潮能力,韩国数千人接种新冠疫苗现不良反应",0,0,0,2021/3/7 23:29,微博视频号,,"http://f.video.weibocdn.com/nVmcy8yslx07KUyGt1SM010412008sK10E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205681&ssig=wOCOicG9xV&KID=unistore,video",
4.61E+15,K58PEcsng,7349872319,狐假虎威气泡水,晚饭时想喝酒想想即将到来的一周忍住了刚又想去倒杯酒助眠想到明天可能要打新冠疫苗又忍了感情遇到无法解决困难，只能祈求酒精帮帮忙打针我不哭的，工作也不哭只是涉及到情感，就像坏了阀门的水龙头止也止不住的眼泪,,,,,0,0,0,2021/3/7 23:29,iPhone客户端,,,
4.61E+15,K58Pty2Ur,1950086267,chinyuanYeh,香港當局公布兩宗懷疑涉及接種科興新冠疫苗後，出現嚴重的異常事件，兩人正在深切治療部留醫，情況危殆。另外，今天亦有兩人到官湧的疫苗接種中心，接種疫苗後感到不適要送院。,,,,,0,1,2,2021/3/7 23:29,微博国际版,,,
4.61E+15,K58Pnp7a8,1842729451,铜牛论坛,《韩国十天内有三千余人接种疫苗现不良反应，8人接种后死亡》韩国自2月26日起开始新冠疫苗接种工作，其中，接种阿斯利康疫苗出现疑似异常反应的有3671例；接种辉瑞疫苗出现异常反应的有18例。O网页链接,,,,,0,0,0,2021/3/7 23:28,百度极速版,['http://ww2.sinaimg.cn/large/6dd5d1ebly1gobrdcdzpxj208o05sdg8.jpg'],,
4.61E+15,K58PkcnZ9,5062600307,susansasa,想知道嗜睡是新冠疫苗的后遗症还是陈同学给自己加觉找的借口?,,,,,0,4,5,2021/3/7 23:28,小米8周年旗舰手机,['http://ww2.sinaimg.cn/large/005wC9BFly1gobra9yikzj30u01qg45f.jpg'],,
4.61E+15,K58Pezn7W,5393135816,寰亚SYHP,俄罗斯发往北马其顿的卫星-V新冠疫苗#镜头#L寰亚SYHP的微博视频,,,, 镜头,3,19,101,2021/3/7 23:28,微博视频号,,"http://f.video.weibocdn.com/TVax90Hqlx07KUyAgmJO0104120051yE0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205681&ssig=O2Uyip2QSj&KID=unistore,video",
4.61E+15,K58PegFRo,2760656804,实力冷漠的小狐狸,所以接种完新冠疫苗要隔多久才能健身？练引体向上？到底要多久？一个月都不行的话我这学期体育课没了算了,,,,,0,2,0,2021/3/7 23:28,nova5Pro人像超级夜景,,,
4.61E+15,K58Pefzxa,1752863270,广州新闻电台FM962,【#马来西亚95岁前总理接种新冠疫苗#，成为该国最年长接种者】当地时间7日，马来西亚前总理马哈蒂尔在兰卡威接种新冠疫苗，95岁高龄的马哈蒂尔成为该国最年长的疫苗接种者。他在个人社交平台分享了接种疫苗的心情，他表示，接种后没有任何不适，并呼吁与他同样的年长者、以及年轻人积极接种新冠疫苗。央视新闻O马来西亚95岁前总理接种新冠疫苗，成为该国最年长接种者http://mapi/005vnhZYgy1gobmb8mgcnj60tg0jn0v202,,,,马来西亚95岁前总理?接种新冠疫苗,0,0,0,2021/3/7 23:28,iPhone客户端,,,
4.61E+15,K58P2o6uk,2163604651,倘若执着被体谅,#新冠疫苗#有没有打完10天胳膊还疼的,,,,新冠疫苗,0,0,0,2021/3/7 23:28,iPhone,,,
4.61E+15,K58OoyYdk,5397103171,福建政协,【全国政协委员谢荣增道长围绕乡村振兴、海外华人华侨接种新冠肺炎疫苗等问题积极建言献策】O网页链接,,,,,0,0,0,2021/3/7 23:26,微博 weibo.com,,,
4.61E+15,K58NN2sai,1752863270,广州新闻电台FM962,【#多款自主研制新冠疫苗接连上市#！#未来将有百国使用中国疫苗#！】今天下午，十三届全国人大四次会议举行记者会，国务委员兼外交部长王毅表示：中国坚定秉持疫苗公共产品的“第一属性”，中国反对搞“疫苗民族主义”，不接受制造“免疫鸿沟”，更抵制任何把疫苗合作政治化的企图。今天@龙洋V和你聊聊中国新冠疫苗的故事。现在，很多人见面打招呼都不说“吃了吗？”，而改为“打了吗？打哪家的？国药的、科兴的、陈薇的”。在咱国内，疫苗全民免费提供，应该是这个冬天最暖心的新闻了。国内新冠疫苗生产如火如荼，人群接种有序开展，而中国也不忘第一时间向世界贡献自己的力量！从亚洲到欧洲，从非洲到拉美，承载着希望的中国疫苗正星夜兼程，跨越山海，抵达全球多个国家，为全球协同抗疫带去信心和力量。多国政要和外媒纷纷对中国新冠疫苗投下信任票。目前中国政府已经或正在向60多个有需要的国家提供疫苗无偿援助，未来将有约100个国家会用上中国产的新冠疫苗。#2021两会财经观察##洞见计划#L央视财经的微博视频,,,龙洋V,"多款自主研制新冠疫苗接连上市,未来将有百国使用中国疫苗,2021两会财经观察,洞见计划",0,0,0,2021/3/7 23:24,iPhone客户端,,"http://f.video.weibocdn.com/XwUmi1prlx07KUuwKQgg01041200PQ5S0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205681&ssig=o2lcpVZqhR&KID=unistore,video",
4.64E+15,KfDwcwIyr,5177167708,浮梁发布,【@所有人！#钟南山张伯礼喊你尽快打疫苗#】钟南山：接种疫苗是非常好的实现真正群体免疫的方法。希望大家一起努力，尽快接种疫苗，为国家、为世界、也为个人的预防新冠，尽一份自己的力量。张伯礼：特别希望大家重视起来，加快注射。这份呼吁，@给你身边的亲朋！,,,,钟南山张伯礼喊你尽快打疫苗,0,0,0,2021/5/15 23:59,iPhone客户端,,,
4.64E+15,KfDw11tJm,3603432683,暮春唯一九,#漯河#谁知道漯河大学对面的双龙社区卫生服务中心打的是哪种新冠疫苗？,,漯河,,漯河,0,1,0,2021/5/15 23:59,,['http://ww2.sinaimg.cn/large/d6c804ebly1gqjk0bsc2tj20qy0ij4jo.jpg'],,
4.64E+15,KfDvmwjBE,1460282892,紫娟边走边录,紫娟边走边录之在多伦多接种第一剂新冠疫苗O在多伦多接种第一剂新冠疫苗|短视频,,,,,0,0,0,2021/5/15 23:57,iPhone客户端,,,
4.64E+15,KfDvipfM7,5162616530,嘿Chanyelo,?日期：2021.5.15??天气：晴?文案：承蒙国家厚爱，第一针新冠疫苗已接种完成，目前无任何不适。（忌：酒，海鲜，刺激辛辣等）2021愿：山河无恙，人间皆安,,,,,0,0,1,2021/5/15 23:57,HUAWEI P40 5G,"['http://ww2.sinaimg.cn/large/005DnOoygy1gqjjycp4rpj33k02o0qv6.jpg', 'http://ww4.sinaimg.cn/large/005DnOoygy1gqjjydwqhfj30u00kqtay.jpg']",,
4.64E+15,KfDup8Qoe,6669611338,黄桃酸奶菌,#磨刀不误砍柴工，读完硕士再打工#终于打新冠疫苗了和嘟嘟子吃了超好吃的馄饨！,,,,磨刀不误砍柴工，读完硕士再打工,0,0,0,2021/5/15 23:55,HUAWEI Mate 20,['http://ww2.sinaimg.cn/large/007hn0Aqly1gqjjvrr5x5j30qo18inh0.jpg'],,
4.64E+15,KfDubuVOV,6107730457,大焕xxxxxxxx,吐槽导师成了我们共同的乐趣ps新冠疫苗一定抑制了最近的酒水市场,,,,,0,0,0,2021/5/15 23:54,HUAWEI P40 5G,['http://ww2.sinaimg.cn/large/006FlpHzgy1gqjjvi4i98j32dc35s4qs.jpg'],,
4.64E+15,KfDtYejm8,7033092441,哈哈哈怪i,比起打了狂犬疫苗直接晕过去发烧肌肉疼，这新冠疫苗没点副作用真让我感觉仿佛没打一样,,,,,0,4,0,2021/5/15 23:54,前后2000万 OPPO R11s,,,
4.64E+15,KfDtVi6m8,2910252215,薄荷糖一枚,新冠疫苗真的会推迟姨妈，已经过了七天了，今天见了我大姨妈，希望我的姨妈赶紧来吓得我以为又有了蹦蹦，还好是虚惊一场#新冠疫苗推迟月经#感谢自媒体和大数据给我吃了定惊丸,,铜川,,新冠疫苗推迟月经,0,1,1,2021/5/15 23:54,iPhone客户端,['http://ww1.sinaimg.cn/large/ad76ecb7ly1gqjjuyiu88j20n01ds7wh.jpg'],,
4.64E+15,KfDtFBcWC,3746696071,风至_,O网页链接野有蔓草更了家人们被大姨妈和新冠疫苗接种反应折磨得死去活来，求个评论不过分吧,,,,,0,3,10,2021/5/15 23:53,雀儿打工的Android,,,
4.64E+15,KfDtC3z6B,2087843413,英国生活导航,"英国??疫苗接种统计：截至5月15日，已有36,320,867人接受了第一剂新冠疫苗接种。19,698,121接受第二剂接种，24小时接种584,023次#英国疫情#",,英国·伯明翰,,英国疫情,0,0,0,2021/5/15 23:53,iPhone 11 Pro Max,"['http://ww2.sinaimg.cn/large/7c71f655gy1gqjjrg93eij20qo0f0wgc.jpg', 'http://ww1.sinaimg.cn/large/7c71f655gy1gqjjriwrwgj21kw0w0k3n.jpg']",,
4.64E+15,KfDtn2I5l,5850943272,今天坚持运动了没,开心新冠疫苗昨天已打完柳州的九价看看我！！,,,,,0,0,0,2021/5/15 23:52,K30 至尊纪念版,['http://ww3.sinaimg.cn/large/006nXXCMgy1gqjjsmej19j33kg2og1kz.jpg'],,
4.64E+15,KfDtj6E9X,5450143180,skw君,第一针#新冠疫苗#,,美国·利堡,,新冠疫苗,0,0,0,2021/5/15 23:52,iPhone客户端,['http://ww1.sinaimg.cn/large/005WQfdagy1gqjjsuibz3j31sf2drauu.jpg'],,
4.64E+15,KfDtgs2vN,2191579072,二狗童童,前两天打了新冠疫苗这几天都异常兴奋,,,,,0,3,0,2021/5/15 23:52,iPhone客户端,,,
4.64E+15,KfDt70TVp,1934523453,#NAME?,螺蛳粉真的好爱喔，但逢吃汤粉类胃必难受?还有就是，新冠疫苗打完后劲太大了点吧,,,,,0,2,3,2021/5/15 23:52,RUIRUI?iPhone XS Max,['http://ww3.sinaimg.cn/large/734e7c3dgy1gqjjrq9ernj213u0tun5y.jpg'],,
4.64E+15,KfDsX2vW7,6678993853,生活要像你一样的甜,新冠疫苗打完之后针口淤青了，人生第一次啊！答辩加油,,,,,0,0,0,2021/5/15 23:51,HUAWEI nova 3,"['http://ww4.sinaimg.cn/large/007i0npjgy1gqjjnxx1dsj30u0140gtu.jpg', 'http://ww4.sinaimg.cn/large/007i0npjgy1gqjjrkw43hj30k00zk0tz.jpg']",,
4.64E+15,KfDsOsau1,3562033567,如果我是一个新的人,新冠疫苗副作用不完全统计低烧眼皮肿嗜睡胃痛,,,,,0,0,0,2021/5/15 23:51,iPhone客户端,,,
4.64E+15,KfDsGFywB,2731585934,艾特丽水,只需要打1针的新冠疫苗丽水也可以打啦！,,丽水,,,0,0,0,2021/5/15 23:51,iPhone客户端,['http://ww1.sinaimg.cn/large/a2d0b18egy1gqjjrqflo7j20ku0zlwwe.jpg'],,
4.64E+15,KfDssz1uX,6645179973,·雾都交响曲·,#杭州一针剂新冠疫苗开打#根本约不到,,,,杭州一针剂新冠疫苗开打,0,0,1,2021/5/15 23:50,炸人宝贝的Android,,,
4.64E+15,KfDs4hZmB,1832241364,小缘de世界,今天村里组织打新冠肺炎疫苗，接种的人不多接种疫苗还限制在18周岁到59周岁的。,,晋江市,,,0,0,0,2021/5/15 23:49,iPhone客户端,,,
4.64E+15,KfDrEBAC4,3723768113,ones碎碎念,打完第二针疫苗，心情莫名不开心，谁也别劝我，劝我也是不开心?#新冠疫苗#,,,,新冠疫苗,0,0,0,2021/5/15 23:48,HUAWEI P40 5G,,,
4.61E+15,K4ekD39OV,2853016445,钛媒体APP,【世卫专家：#全球近10%人口有新冠病毒抗体#】#全球近10%人口具有新冠病毒抗体#近日，世界卫生组织首席科学家苏米娅?斯瓦米纳坦指出，据最新统计，发现全球只有近10%人口具有新冠病毒的抗体。她强调，接种疫苗是实现全球范围内集体免疫的唯一方法。L中新视频的微博视频,,,,"全球近10%人口有新冠病毒抗体,全球近10%人口具有新冠病毒抗体",1,0,3,2021/3/1 23:39,微博视频号,,"http://f.video.weibocdn.com/qVqMKxxtlx07KKtqjRwk0104120061t90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=H8oeTeWneJ&KID=unistore,video",
4.61E+15,K4eksmxRD,5915277807,小王册子刘,#新冠疫苗#学校组织免费打新冠疫苗，有点担心，怕副作用不太敢打。,,,,新冠疫苗,0,0,0,2021/3/1 23:38,iPhone客户端,,,
4.61E+15,K4ekob6kV,7370933582,知是热观,【聚焦】#全球近10%人口具有新冠病毒抗体#【世卫专家：#全球近10%人口有新冠病毒抗体#】#全球近10%人口具有新冠病毒抗体#近日，世界卫生组织首席科学家苏米娅?斯瓦米纳坦指出，据最新统计，发现全球只有近10%人口具有新冠病毒的抗体。她强调，接种疫苗是实现全球范围内集体免疫的唯一方法。L知是热观的微博视频,,,,"全球近10%人口具有新冠病毒抗体,全球近10%人口有新冠病毒抗体",0,0,0,2021/3/1 23:38,微博视频号,,"http://f.video.weibocdn.com/kixT8Gtzlx07KKZWiy9i0104120067fD0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=yQeOMRvVuT&KID=unistore,video",
4.61E+15,K4ekajWQV,6221932120,直新闻,#香港大叔点赞祖国疫苗##香港市民称对祖国疫苗有信心#【首批国产疫苗在港开打！特首、官员、市民猛夸：verygood！】26日，香港新冠疫苗接种计划正式展开，特首、官员、市民猛夸。#香港接种者为国产疫苗点赞#L直新闻的微博视频,,,,"香港大叔点赞祖国疫苗,香港市民称对祖国疫苗有信心,香港接种者为国产疫苗点赞",0,0,10,2021/3/1 23:38,微博视频号,,"http://f.video.weibocdn.com/002F9wu9gx07KKZTRtbV01041200pChf0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=cTtXiSKz51&KID=unistore,video",
4.61E+15,K4ek8AM0U,1896960904,石狮公安,【世卫专家：#全球近10%人口有新冠病毒抗体#】#全球近10%人口具有新冠病毒抗体#近日，世界卫生组织首席科学家苏米娅?斯瓦米纳坦指出，据最新统计，发现全球只有近10%人口具有新冠病毒的抗体。她强调，接种疫苗是实现全球范围内集体免疫的唯一方法。（视频来源世卫组织官方社交账号）@中新视频L中新视频的微博视频,,,中新视频,"全球近10%人口有新冠病毒抗体,全球近10%人口具有新冠病毒抗体",1,1,2,2021/3/1 23:38,微博视频号,,"http://f.video.weibocdn.com/qVqMKxxtlx07KKtqjRwk0104120061t90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=H8oeTeWneJ&KID=unistore,video",
4.61E+15,K4ejNiaf7,1931219195,宁夏新闻广播,【#第二批共40万剂国药新冠疫苗抵达澳门#】第二批共40万剂国药新冠灭活疫苗2月28日下午抵达澳门，预计下周展开接种。疫苗接收仪式在珠澳跨境工业区边境站举行。L新华网的微博视频,,,,第二批共40万剂国药新冠疫苗抵达澳门,0,0,0,2021/3/1 23:37,微博视频号,,"http://f.video.weibocdn.com/XPURo3PGlx07KJXjK8I001041200bear0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=KiWLoV8qpP&KID=unistore,video",
4.61E+15,K4ejMFqGX,7357549876,用户7357549876,接种新冠疫苗后还要注意什么O接种新冠疫苗后还要注意什么,,,,,0,0,0,2021/3/1 23:37,学习强国客户端,['http://ww1.sinaimg.cn/large/0081VwPily1go4tw6pv6fj3046046t8l.jpg'],,
4.61E+15,K4ejM7l6Q,2643743024,陕西新鲜事儿,【世卫专家：#全球近10%人口有新冠病毒抗体#】#全球近10%人口具有新冠病毒抗体#近日，世界卫生组织首席科学家苏米娅?斯瓦米纳坦指出，据最新统计，发现全球只有近10%人口具有新冠病毒的抗体。她强调，接种疫苗是实现全球范围内集体免疫的唯一方法。（视频来源世卫组织官方社交账号）@中新视频L中新视频的微博视频,,,中新视频,"全球近10%人口有新冠病毒抗体,全球近10%人口具有新冠病毒抗体",1,0,0,2021/3/1 23:37,微博视频号,,"http://f.video.weibocdn.com/qVqMKxxtlx07KKtqjRwk0104120061t90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=H8oeTeWneJ&KID=unistore,video",
4.61E+15,K4ejvyhN2,5974550036,张云龒,【世卫专家：#全球近10%人口有新冠病毒抗体#】#全球近10%人口具有新冠病毒抗体#近日，世界卫生组织首席科学家苏米娅?斯瓦米纳坦指出，据最新统计，发现全球只有近10%人口具有新冠病毒的抗体。她强调，接种疫苗是实现全球范围内集体免疫的唯一方法。（视频来源世卫组织官方社交账号）@中新视频L中新视频的微博视频,,,中新视频,"全球近10%人口有新冠病毒抗体,全球近10%人口具有新冠病毒抗体",0,0,0,2021/3/1 23:36,微博视频号,,"http://f.video.weibocdn.com/qVqMKxxtlx07KKtqjRwk0104120061t90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=H8oeTeWneJ&KID=unistore,video",
4.61E+15,K4ejvfB5f,3327385670,伊州检察,【世卫专家：#全球近10%人口有新冠病毒抗体#】#全球近10%人口具有新冠病毒抗体#近日，世界卫生组织首席科学家苏米娅?斯瓦米纳坦指出，据最新统计，发现全球只有近10%人口具有新冠病毒的抗体。她强调，接种疫苗是实现全球范围内集体免疫的唯一方法。（视频来源世卫组织官方社交账号）@中新视频L中新视频的微博视频,,,中新视频,"全球近10%人口有新冠病毒抗体,全球近10%人口具有新冠病毒抗体",0,0,0,2021/3/1 23:36,微博视频号,,"http://f.video.weibocdn.com/qVqMKxxtlx07KKtqjRwk0104120061t90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=H8oeTeWneJ&KID=unistore,video",
4.61E+15,K4ejpogAm,1931219195,宁夏新闻广播,【世卫专家：#全球近10%人口有新冠病毒抗体#】#全球近10%人口具有新冠病毒抗体#近日，世界卫生组织首席科学家苏米娅?斯瓦米纳坦指出，据最新统计，发现全球只有近10%人口具有新冠病毒的抗体。她强调，接种疫苗是实现全球范围内集体免疫的唯一方法。（视频来源世卫组织官方社交账号）@中新视频L中新视频的微博视频,,,中新视频,"全球近10%人口有新冠病毒抗体,全球近10%人口具有新冠病毒抗体",0,0,0,2021/3/1 23:36,微博视频号,,"http://f.video.weibocdn.com/qVqMKxxtlx07KKtqjRwk0104120061t90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205701&ssig=H8oeTeWneJ&KID=unistore,video",
